question_id,query_mode,query_used,granularity,budget,parent_rank,selected,selected_order,score,source,page,parent_chunk_id,estimated_tokens,matched_child_count,deduplicated_child_count,max_child_score,top_child_score_sum,top_child_ids,matched_gold_ids,matched_evidence_refs,text
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,24,False,,0.822695255279541,data\s.pdf,7,s_p7_chunk_11,61,1,1,0.7479047775268555,0.7479047775268555,proposition::s_p7_chunk_11::p1,nuscenes,,"tal Results Our quantitative results across different datasets are shown in Tables 1-3. Tab. 1 presents evaluations on the nuScenes dataset [5] under various conditions (daytime, nighttime, rain) in single-frame (two inputs of the model are the same frame)"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,25,False,,0.8225316047668457,data\TDDC.pdf,6,TDDC_p6_chunk_13,74,1,1,0.7477560043334961,0.7477560043334961,proposition::TDDC_p6_chunk_13::p2,"nuscenes,robotcar",,"ht [Liu et al., 2021; Maddern et al., 2017]. All methods use the same DepthNet backbone unless marked. K, N and R indicate KITTI , nuScenes and Oxford Robotcar dataset. d and n are daytime and nighttime training splits proposed by RNW [Wang et al., 2021] o"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,26,False,,0.8202265322208404,data\DepthDark.pdf,8,DepthDark_p8_chunk_5,50,1,1,0.7456604838371277,0.7456604838371277,proposition::DepthDark_p8_chunk_5::p1,"nuscenes,robotcar",,"of our training framework and ensure a fair comparison with domain adaptation methods, we provide quantitative results of various monocular depth estimation methods on the RobotCar-Day and nuScenes-Day datasets, along with their generalized versions in th"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,27,False,,0.8197483003139496,data\TDDC.pdf,15,TDDC_p15_chunk_11,124,1,1,0.745225727558136,0.745225727558136,proposition::TDDC_p15_chunk_11::p0,"nuscenes,robotcar",,"56 40 0.102 0.500 3.364 0.147 0.905 0.977 0.992 Ours K 768 × 256 40 0.109 0.477 3.261 0.151 0.891 0.978 0.993 Table E.1: Effective test on nuScenes-Day [Wang et al., 2021; Caesar et al., 2020] and Robotcar-Day [Liu et al., 2021; Maddern et al., 2017]. All"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,28,False,,0.8170742928981781,data\s.pdf,10,s_p10_chunk_4,89,1,1,0.7427948117256165,0.7427948117256165,proposition::s_p10_chunk_4::p1,,,"6, 7 [28] Jiyuan Wang, Chunyu Lin, Lang Nie, Shujun Huang, Yao Zhao, Xing Pan, and Rui Ai. Weatherdepth: Curriculum con- trastive learning for self-supervised depth estimation under adverse weather conditions, 2023. 1, 2, 4, 7 [29] Jiyuan Wang, Lang Nie,"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,29,False,,0.8163130164146424,data\ACD.pdf,1,ACD_p1_chunk_10,68,1,1,0.7421027421951294,0.7421027421951294,proposition::ACD_p1_chunk_10::p2,nuscenes,,"differential ranking, leading to a more precise depth estimation. Experi- mental results demonstrate that our ACDepth sur- passes md4all-DD by 2.50% for night scene and 2.61% for rainy scene on the nuScenes dataset in terms of the absRel metric. 1 Introduc"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,30,False,,0.8128169536590576,data\ACD.pdf,7,ACD_p7_chunk_5,110,1,1,0.738924503326416,0.738924503326416,proposition::ACD_p7_chunk_5::p0,robotcar,,"3.661 83.68 ACDepth (Ours) Mv dT(n) 0.1107 0.591 3.084 88.03 0.1206 0.690 3.432 84.47 Table 2: Evaluation of self-supervised works on the RobotCar [Maddern et al., 2017] test set. Trailing 0 added to the values from [V ankadari et al., 2023 ] and [Tosi et"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,31,False,,0.8110796749591828,data\ACD.pdf,6,ACD_p6_chunk_19,56,1,1,0.7373451590538025,0.7373451590538025,proposition::ACD_p6_chunk_19::p3,"nuscenes,robotcar",,"d compre- hensive prior constraints, which contribute more to the robust model training and optimization. 4.4 Ablation Study In this section, we conduct detailed ablation experiments on nuScenes and RobotCar datasets to demonstrate the individ- ual effecti"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,32,False,,0.8097443103790283,data\ACD.pdf,3,ACD_p3_chunk_18,55,1,1,0.7361311912536621,0.7361311912536621,proposition::ACD_p3_chunk_18::p1,,,"nd adversarial training are used to guaran- tee the naturalness and consistency of the translated image. In this way, the trained generator can produce a multi-tuple degradation dataset under different weather conditions. And then, ACDepth takes the multi-"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,33,False,,0.8084377944469452,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,4,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p4_chunk_2,73,1,1,0.7349434494972229,0.7349434494972229,proposition::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p4_chunk_2::p6,,,og snow one of inference md4all-DD: Day Distillation alternative paths (random) rain md4all md4all B T Figure 3. Our md4all-DD framework. The frozen day - depth model estimates on easy samples and provides guidance to another model fed with a mix of easy a
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,34,False,,0.8081628799438476,data\LED.pdf,6,LED_p6_chunk_12,47,1,1,0.7346935272216797,0.7346935272216797,proposition::LED_p6_chunk_12::p0,,,"riments We evaluate our method through extensive experiments on the Nighttime Synthetic Drive Dataset. We validate the contribution of our light pattern in boosting performance, both in- side and outside illuminated area. We apply our method to the encoder"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,35,False,,0.8069297313690186,data\ACD.pdf,9,ACD_p9_chunk_12,80,1,1,0.7335724830627441,0.7335724830627441,proposition::ACD_p9_chunk_12::p1,,,", Y ao Zhao, Xing Pan, and Rui Ai. Weatherdepth: Curriculum contrastive learning for self- supervised depth estimation under adverse weather con- ditions. In ICRA, pages 4976–4982, 2024. [Wang et al., 2024b ] Jiyuan Wang, Chunyu Lin, Lang Nie, Kang Liao, S"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,36,False,,0.8059118986129761,data\ACD.pdf,3,ACD_p3_chunk_7,65,1,1,0.732647180557251,0.732647180557251,proposition::ACD_p3_chunk_7::p2,,,".1 Preliminary MDE aims to estimate the depth map Dt from a single RGB image It. Restricted by high-quality paired samples in real-world scenarios, especially for adverse weather, the self-supervised learning strategy [Zhu et al., 2023; Wang et al., 2024b"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,37,False,,0.8058260083198547,data\s.pdf,6,s_p6_chunk_14,74,1,1,0.7325690984725952,0.7325690984725952,proposition::s_p6_chunk_14::p0,,,"car dataset [19] in different conditions (daytime and nighttime). Source indicates where the metrics are cited, and [self] refers to our own implementations. Method Test DrivingStereo-rain frames AbsRel↓ SqRel↓ RMSE↓ δ1 ↑ robust-depth [22] 1 0.2622 4.309 1"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,38,False,,0.8025309681892395,data\TDDC.pdf,14,TDDC_p14_chunk_19,76,1,1,0.7295736074447632,0.7295736074447632,proposition::TDDC_p14_chunk_19::p5,"nuscenes,robotcar",,"day monocular depth es- timation frameworks (tested on day and night). To com- plete our effective testing part, in Table E.1, we present the qualitative comparison on nuScenes-Day [Wang et al., 2021; Caesar et al. , 2020 ] and RobotCar-Day [Liu et al. , 2"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,39,False,,0.8021067619323731,data\ACD.pdf,6,ACD_p6_chunk_9,84,1,1,0.7291879653930664,0.7291879653930664,proposition::ACD_p6_chunk_9::p0,nuscenes,,"ised methods on nuScenes [Caesar et al., 2020 ] validation set. v1,v2,v3: depth maps from md4all-DD, DPT, Depth Anything in [Tosi et al., 2025 ]. Supervisions (sup.): M: via monocular videos, *: test-time median-scaling via LiDAR, v: weak velocity, s: test"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,40,False,,0.8013483703136444,data\LED.pdf,1,LED_p1_chunk_10,50,1,1,0.7284985184669495,0.7284985184669495,proposition::LED_p1_chunk_10::p4,,,"itate further research, both synthetic dataset and code are publicly available at https://simondemoreau.github.io/LED/. 1 Introduction Adverse conditions, such as harsh weather or nighttime, pose significant challenges to many computer vision applications."
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,41,False,,0.7994454741477967,data\s.pdf,7,s_p7_chunk_15,61,1,1,0.7267686128616333,0.7267686128616333,proposition::s_p7_chunk_15::p1,robotcar,,"+[8], and even surpasses radar-based methods [7]. Tab. 2 shows results on the Robotcar dataset [19] across daytime and nighttime domains. Since the test set contains only single-frame sam- ples, we compare our method in the single-frame setting, achieving"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,42,False,,0.7978563070297241,data\LED.pdf,10,LED_p10_chunk_10,51,1,1,0.7253239154815674,0.7253239154815674,proposition::LED_p10_chunk_10::p4,,,"performance. We also release the Nighttime Synthetic Drive Dataset, comprising 49,995 fully annotated im- ages. We hope it will serve as a valuable resource for the research community, supporting exploration of various nighttime perception tasks. Acknowle"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,43,False,,0.7977793991565705,data\SSRDepth.pdf,2,SSRDepth_p2_chunk_18,48,1,1,0.7252539992332458,0.7252539992332458,proposition::SSRDepth_p2_chunk_18::p1,,,"tensive experiments demonstrate that our method achieves com- petitive results on the indoor and outdoor datasets, and shows good generalization capability in zero-shot evaluations on the unseen datasets. 2. Related work Metric depth estimation. Metric"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,44,False,,0.7974091529846191,data\ACD.pdf,6,ACD_p6_chunk_2,77,1,1,0.7249174118041992,0.7249174118041992,proposition::ACD_p6_chunk_2::p0,nuscenes,,"oint cloud is projected onto the original image, and no ground truth (GT) is required during training. day-clear – nuScenes night – nuScenes day-rain – nuScenes Method sup. tr.data absRel RMSE δ1 absRel RMSE δ1 absRel RMSE δ1 Monodepth2 [Godard et al., 201"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,45,False,,0.7934096813201904,data\s.pdf,6,s_p6_chunk_8,72,1,1,0.7212815284729004,0.7212815284729004,proposition::s_p6_chunk_8::p0,robotcar,,- points to the missing value from the reference. The first and second ranked performances are indicated by bold and underline. Method Source Test Robotcar-day Robotcar-night frames AbsRel↓ SqRel↓ RMSE↓ δ1 ↑ AbsRel↓ SqRel↓ RMSE↓ δ1 ↑ Monodepth2 [10] [8] 1
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,46,False,,0.7932940900325776,data\MonoDiffusion.pdf,9,MonoDiffusion_p9_chunk_17,58,1,1,0.7211764454841614,0.7211764454841614,proposition::MonoDiffusion_p9_chunk_17::p1,,,"utonomous driving with semantic depth cloud mapping and multi-agent. IEEE Transactions on Intelligent Vehicles, 2022. [4] David Eigen, Christian Puhrsch, and Rob Fergus. Depth map prediction from a single image using a multi-scale deep network. In Advances"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,47,False,,0.7932704210281372,data\ACD.pdf,5,ACD_p5_chunk_13,73,1,1,0.7211549282073975,0.7211549282073975,proposition::ACD_p5_chunk_13::p5,"nuscenes,robotcar",,"g a seamless transition from clear to complex environments. 4 Experiments 4.1 Datasets In this study, the commonly used nuScenes [Caesar et al., 2020] and RobotCar [Maddern et al., 2017] datasets are used for training and comparison. NuScenes is a comprehe"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,48,False,,0.7923235297203064,data\dav2.pdf,18,dav2_p18_chunk_9,48,1,1,0.7202941179275513,0.7202941179275513,proposition::dav2_p18_chunk_9::p3,,,erve as the initialization for diverse downstream semantic-related tasks. B.2 Transferring performance of each labeled dataset We totally use five synthetic datasets to train our teacher model for pseudo labeling. Here we examine their individual effect on
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,49,False,,0.7917667508125306,data\Global-Local.pdf,6,Global-Local_p6_chunk_3,165,1,1,0.7197879552841187,0.7197879552841187,proposition::Global-Local_p6_chunk_3::p0,,,ontrast BTS 0.697 0.864 0.932 0.181 0.198 0.689 0.263 Adabins 0.654 0.836 0.917 0.198 0.234 0.752 0.283 Ours 0.860 0.971 0.992 0.117 0.074 0.427 0.152 Snow BTS 0.410 0.649 0.803 0.298 0.423 1.114 0.458 Adabins 0.410 0.656 0.817 0.292 0.410 1.094 0.440 Ours
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,500,50,False,,0.7899465322494507,data\TDDC.pdf,5,TDDC_p5_chunk_20,87,1,1,0.7181332111358643,0.7181332111358643,proposition::TDDC_p5_chunk_20::p4,,,"t gn . (15) Fig. 3.2 visualizes some examples of I LRN t . It I LR t I LRN t Figure 3.2: Paired visual examples. (Best view with zoom.) 4 Experiments 4.1 Dataset We construct the self-supervised training process on the widely used KITTI dataset, and follo"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,1,True,1,0.9318073034286499,data\DepthDark.pdf,6,DepthDark_p6_chunk_21,61,2,2,0.7794355154037476,1.5237178802490234,proposition::DepthDark_p6_chunk_21::p2|proposition::DepthDark_p6_chunk_21::p1,"nuscenes,robotcar",,": nuScenes-Night and RobotCar- Night, which are, to the best of our knowledge, the most widely used benchmarks for low-light monocular depth estimation tasks. The evaluation settings for nuScenes-Night follow RNW [36], while those for RobotCar-Night follow"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,2,True,2,0.8657118916511536,data\DepthDark.pdf,8,DepthDark_p8_chunk_24,52,2,2,0.7219113111495972,1.438005805015564,proposition::DepthDark_p8_chunk_24::p2|proposition::DepthDark_p8_chunk_24::p0,robotcar,,"uScenes-Night and RobotCar-Night datasets, with particularly notable improvements on RobotCar-Night. Specifically, the large-scale paired low-light dataset generated by LLDG addresses the challenge of collecting training data for low-light foundation model"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,3,True,3,0.8620769381523132,data\DepthDark.pdf,6,DepthDark_p6_chunk_28,57,1,1,0.7837063074111938,0.7837063074111938,proposition::DepthDark_p6_chunk_28::p4,"nuscenes,robotcar",,"further compare our experimental results with state-of-the-art methods, including Depth Anything, Depth Anything V2, and TDDC. Evaluations on both nuScenes-Night and RobotCar-Night datasets demonstrate that our method exhibits superior robustness in low-l"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,4,True,4,0.8578871309757232,data\ACD.pdf,5,ACD_p5_chunk_25,58,1,1,0.7798973917961121,0.7798973917961121,proposition::ACD_p5_chunk_25::p0,"nuscenes,robotcar",,"n this section, we evaluate our model on the nuScenes and RobotCar datasets. Qualitative and quantitative comparisons are shown below. Comparison on the nuScenes. In Table 1, we compare our method with existing depth estimation models, includ- ing the typi"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,5,True,5,0.8578871309757232,data\ACD.pdf,5,ACD_p5_chunk_24,57,1,1,0.7798973917961121,0.7798973917961121,proposition::ACD_p5_chunk_24::p3,"nuscenes,robotcar",,"for ordinal guidance distillation. Fur- ther details on the model training procedure and dataset trans- lation process are provided in the appendix. 4.3 Comparison with SoTAs In this section, we evaluate our model on the nuScenes and RobotCar datasets. Qua"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,6,True,6,0.8563794970512391,data\DepthDark.pdf,8,DepthDark_p8_chunk_35,61,2,2,0.7142556309700012,1.421238660812378,proposition::DepthDark_p8_chunk_35::p3|proposition::DepthDark_p8_chunk_35::p4,"nuscenes,robotcar",,"ion, enhancing the model’s robustness and adaptability in low-light con- ditions. Fine-tuning Depth Anything V2, our method, DepthDark, achieves state-of-the-art performance on the nuScenes-Night and RobotCar-Night datasets, surpassing existing methods in"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,7,True,7,0.855267608165741,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,9,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p9_chunk_4,90,1,1,0.7775160074234009,0.7775160074234009,proposition::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p9_chunk_4::p4,nuscenes,,"dan, and Oscar Beijbom. nuScenes: A multi- modal dataset for autonomous driving. In Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, pages 11621–11631, 2020. 1, 2, 4, 5, 6, 7, 8 [4] Carlos A Diaz-Ruiz, Youya Xia, Yurong Yo"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,8,True,8,0.8490122377872467,data\s.pdf,7,s_p7_chunk_18,55,1,1,0.7718293070793152,0.7718293070793152,proposition::s_p7_chunk_18::p1,,,"ates that the performance is not gained from the multi- frame backbone but from our training strategy. We also evaluate different methods on the DrivingStereo dataset [37] (rain, fog) in a zero-shot setting, conducting in single-frame mode due to the lack"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,9,True,9,0.8480457425117492,data\DepthDark.pdf,8,DepthDark_p8_chunk_7,70,1,1,0.7709506750106812,0.7709506750106812,proposition::DepthDark_p8_chunk_7::p0,"nuscenes,robotcar",,"pthDark, Figs. 4.1 and 4.2 presents qualitative results on the nuScenes-Night and RobotCar-Night low-light datasets, comparing our method with other monocular depth estimation approaches. As shown in the first row of Figs. 4.1 and 4.2, low-light conditions"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,10,True,10,0.8474631309509277,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,7,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p7_chunk_4,68,1,1,0.770421028137207,0.770421028137207,proposition::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p7_chunk_4::p0,robotcar,,"e 2. Evaluation of self-supervised works on the RobotCar [23] test set. Trailing 0 added to the values from [37]. Notation from Table 1. Night – RobotCar In Table 2, we report results for RobotCar [23]. Here we compare with various approaches that also tar"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,11,True,11,0.8454363822937012,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,9,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p9_chunk_3,88,1,1,0.7685785293579102,0.7685785293579102,proposition::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p9_chunk_3::p4,nuscenes,,"rn Recognition, pages 11682–11692, 2020. 6, 7 [3] Holger Caesar, Varun Bankiti, Alex H Lang, Sourabh V ora, Venice Erin Liong, Qiang Xu, Anush Krishnan, Yu Pan, Gi- ancarlo Baldan, and Oscar Beijbom. nuScenes: A multi- modal dataset for autonomous driving."
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,12,True,12,0.8445285022258758,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,7,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p7_chunk_3,116,1,1,0.7677531838417053,0.7677531838417053,proposition::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p7_chunk_3::p4,robotcar,,eline [ours] Mv d ........0.1209 ......0.723 .......3.335 86.61 0.3909 3.547 8.227 22.51 [ours] md4all-DD [ours] Mv dT(n) 0.1128 0.648 3.206 87.13 0.1219 0.784 3.604 84.86 Table 2. Evaluation of self-supervised works on the RobotCar [23] test set. Trailing
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,13,True,13,0.8372629046440124,data\s.pdf,6,s_p6_chunk_22,58,1,1,0.7611480951309204,0.7611480951309204,proposition::s_p6_chunk_22::p2,"nuscenes,robotcar",,"and more details can be found in the supplementary. 4.2. Datasets Our approach is evaluated on three mainstream public datasets for robust depth estimation, including nuScenes [5] and Robotcar [19] which are used for training and testing, and DrivingStereo"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,14,True,14,0.8337088823318481,data\DepthDark.pdf,8,DepthDark_p8_chunk_29,55,1,1,0.7579171657562256,0.7579171657562256,proposition::DepthDark_p8_chunk_29::p1,"nuscenes,robotcar",,and the classical Low-Rank Adaptation (LoRA) module [16]. Experimental results on both RobotCar-Night and nuScenes-Night datasets demonstrate that LLPEFT achieves perfor- mance comparable to other advanced methods while introducing negligible parameter ov
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,15,False,,0.8328284740447998,data\TDDC.pdf,8,TDDC_p8_chunk_8,91,1,1,0.7571167945861816,0.7571167945861816,proposition::TDDC_p8_chunk_8::p1,nuscenes,,"kiti, Alex H Lang, Sourabh V ora, Venice Erin Liong, Qiang Xu, Anush Krishnan, Yu Pan, Giancarlo Baldan, and Oscar Beijbom. nuscenes: A multimodal dataset for autonomous driving. In CVPR, pages 11621–11631, 2020. [Chen et al., 2018] Chen Chen, Qifeng Chen,"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,16,False,,0.8328283429145813,data\ACD.pdf,8,ACD_p8_chunk_6,89,1,1,0.7571166753768921,0.7571166753768921,proposition::ACD_p8_chunk_6::p1,nuscenes,,"019. [Caesar et al., 2020 ] Holger Caesar, V arun Bankiti, Alex H Lang, Sourabh V ora, V enice Erin Liong, Qiang Xu, Anush Krishnan, Y u Pan, Giancarlo Baldan, and Oscar Beijbom. nuscenes: A multimodal dataset for autonomous driving. In CVPR, pages 11621–1"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,17,True,15,0.8293741106986999,data\DepthDark.pdf,1,DepthDark_p1_chunk_10,52,1,1,0.7539764642715454,0.7539764642715454,proposition::DepthDark_p1_chunk_10::p0,robotcar,,"RobotCar- Night datasets, validating its effectiveness using limited training data and computing resources. CCS Concepts •Computing methodologies → Computer vision; Image pro- cessing; Virtual reality. ∗Corresponding Author. Permission to make digital or h"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,18,False,,0.8283832907676697,data\ACD.pdf,6,ACD_p6_chunk_20,56,1,1,0.7530757188796997,0.7530757188796997,proposition::ACD_p6_chunk_20::p0,"nuscenes,robotcar",,"iments on nuScenes and RobotCar datasets to demonstrate the individ- ual effectiveness of the proposed components. Evaluation on Major Design Components. Our baseline is trained on daytime scenes [Gasperini et al., 2023 ]. Based on this, we introduce the d"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,19,False,,0.8281102120876312,data\ACD.pdf,5,ACD_p5_chunk_6,49,1,1,0.7528274655342102,0.7528274655342102,proposition::ACD_p5_chunk_6::p2,,,"tency Constraint. Since a robust model can provide the precise perception on both the normal and degraded scenarios, we propose the feature consistency con- straint to mitigate the impact of image degradation, thus gen- eralizing to various adverse weather"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,20,False,,0.8271622061729431,data\DepthDark.pdf,8,DepthDark_p8_chunk_36,58,1,1,0.7519656419754028,0.7519656419754028,proposition::DepthDark_p8_chunk_36::p1,"nuscenes,robotcar",,"the nuScenes-Night and RobotCar-Night datasets, surpassing existing methods in qualita- tive results in low-light scenarios. Ultimately, our proposed LLDG and LLPEFT modules provide a novel and viable approach for fine- tuning large-scale foundation model"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,21,False,,0.8236821413040161,data\s.pdf,9,s_p9_chunk_6,99,1,1,0.7488019466400146,0.7488019466400146,proposition::s_p9_chunk_6::p1,nuscenes,,"ang Xu, Anush Krishnan, Yu Pan, Giancarlo Baldan, and Oscar Beijbom. nuscenes: A mul- timodal dataset for autonomous driving. arXiv preprint arXiv:1903.11027, 2019. 2, 3, 6, 7 [6] Ziyue Feng, Liang Yang, Longlong Jing, Haiyan Wang, YingLi Tian, and Bing Li"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,22,False,,0.8234750211238862,data\ACD.pdf,8,ACD_p8_chunk_7,81,1,1,0.7486136555671692,0.7486136555671692,proposition::ACD_p8_chunk_7::p0,nuscenes,,"m. nuscenes: A multimodal dataset for autonomous driving. In CVPR, pages 11621–11631, 2020. [Garg et al., 2016 ] Ravi Garg, Vijay Kumar Bg, Gustavo Carneiro, and Ian Reid. Unsupervised cnn for single view depth estimation: Geometry to the rescue. In ECCV,"
always_clear_depth_eval_datasets,content-only,evaluated datasets experiments benchmarks nuScenes RobotCar adverse weather test set,proposition-to-chunk,1000,23,False,,0.8228642165660858,data\Jasmine.pdf,13,Jasmine_p13_chunk_14,68,1,1,0.7480583786964417,0.7480583786964417,proposition::Jasmine_p13_chunk_14::p4,,,", 2017. 21 [48] Jiyuan Wang, Chunyu Lin, Lang Nie, Shujun Huang, Yao Zhao, Xing Pan, and Rui Ai. Weatherdepth: Curriculum contrastive learning for self-supervised depth estimation under adverse weather conditions. In 2024 IEEE International Conference on R"
