run_id,run_label,question_id,query,strategy,compression,compression_stage,top_k,budget,context_tokens,original_context_tokens,selected_chunk_count,retrieved_chunk_count,retrieved_gold_recall,selected_gold_recall,retrieved_gold_ids,selected_gold_ids,selected_missing_gold_ids,precision,recall,f1,true_positive,false_positive,false_negative,matched_gold_ids,missing_gold_ids,extra_predicted_ids,details_path
v2_ask_baseline_llmlingua2_before-allocation_31d1a31bec4b,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,llmlingua2,before-allocation,50,300,296,498,5,50,1.0,0.4,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,towards_data_distribution_compensation","depthdark,led,robust_challenging_conditions",0.5,0.2,0.28571428571428575,1,1,4,always_clear_depth,"depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_31d1a31bec4b.json
v2_ask_baseline_llmlingua2_before-allocation_3b595747fca0,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,llmlingua2,before-allocation,50,1000,990,1721,18,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.0,0.0,0.0,0,1,5,,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_3b595747fca0.json
v2_ask_baseline_llmlingua2_before-allocation_47343351e092,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,llmlingua2,before-allocation,50,500,497,847,9,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.0,0.0,0.0,0,0,5,,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_47343351e092.json
v2_ask_baseline_llmlingua2_before-allocation_99378c854a86,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,llmlingua2,before-allocation,50,5000,2736,5007,50,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.5,0.4,0.4444444444444445,2,2,3,"depthdark,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_99378c854a86.json
v2_ask_baseline_llmlingua2_before-allocation_cd0c018c0429,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,llmlingua2,before-allocation,50,3000,2736,5007,50,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.6666666666666666,0.8,0.7272727272727272,4,2,1,"always_clear_depth,depthdark,robust_challenging_conditions,towards_data_distribution_compensation",led,"monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_cd0c018c0429.json
v2_ask_baseline_llmlingua2_before-allocation_cf08fa090fcc,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,llmlingua2,before-allocation,50,1500,1496,2694,29,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.6666666666666666,0.4,0.5,2,1,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_cf08fa090fcc.json
v2_ask_baseline_llmlingua2_before-allocation_e8d1462ca5a6,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,llmlingua2,before-allocation,50,2000,2000,3630,39,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.5,0.6,0.5454545454545454,3,3,2,"always_clear_depth,depthdark,robust_challenging_conditions","led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth,synthetic_to_real_motion_structure",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_e8d1462ca5a6.json
v2_ask_baseline_llmlingua2_before-allocation_f8bf2a97a0c0,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,llmlingua2,before-allocation,50,800,792,1379,15,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.5,0.2,0.28571428571428575,1,1,4,depthdark,"always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_f8bf2a97a0c0.json
v2_ask_baseline_none_3ed733bd9b80,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,none,none,50,300,290,290,3,50,1.0,0.4,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,towards_data_distribution_compensation","depthdark,led,robust_challenging_conditions",0.5,0.2,0.28571428571428575,1,1,4,always_clear_depth,"depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_none_3ed733bd9b80.json
v2_ask_baseline_none_41cee3c6c914,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,none,none,50,1000,990,990,11,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.5,0.2,0.28571428571428575,1,1,4,depthdark,"always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_none_41cee3c6c914.json
v2_ask_baseline_none_672bc8ade457,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,none,none,50,1500,1488,1488,15,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.8,0.8,0.8000000000000002,4,1,1,"always_clear_depth,depthdark,robust_challenging_conditions,towards_data_distribution_compensation",led,monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_none_672bc8ade457.json
v2_ask_baseline_none_71329bf989a9,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,none,none,50,5000,4853,4853,49,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.38461538461538464,1.0,0.5555555555555556,5,8,0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,"depth_anything,depth_anything_v2,jasmine,marigold,monocular_depth_estimation,monodiffusion,primedepth,synthetic_to_real_motion_structure",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_none_71329bf989a9.json
v2_ask_baseline_none_be56b31328fa,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,none,none,50,500,498,498,5,50,1.0,0.4,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,towards_data_distribution_compensation","depthdark,led,robust_challenging_conditions",0.5,0.2,0.28571428571428575,1,1,4,always_clear_depth,"depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_none_be56b31328fa.json
v2_ask_baseline_none_c4014adc256f,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,none,none,50,2000,1959,1959,20,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.6,0.6,0.6,3,2,2,"always_clear_depth,depthdark,robust_challenging_conditions","led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_none_c4014adc256f.json
v2_ask_baseline_none_c7f6af04c3d3,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,none,none,50,800,789,789,9,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.6666666666666666,0.4,0.5,2,1,3,"always_clear_depth,robust_challenging_conditions","depthdark,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_none_c7f6af04c3d3.json
v2_ask_baseline_none_cb5243db3e8d,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,baseline,none,none,50,3000,2999,2999,32,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.6,0.6,0.6,3,2,2,"depthdark,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_none_cb5243db3e8d.json
v2_ask_dynamic_llmlingua2_after-allocation_05e27dd60186,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,after-allocation,50,1500,755,1495,18,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.4,0.4444444444444445,2,2,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_05e27dd60186.json
v2_ask_dynamic_llmlingua2_after-allocation_38a15b8f8b0b,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,after-allocation,50,5000,2695,4921,49,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.6,0.6,0.6,3,2,2,"always_clear_depth,depthdark,robust_challenging_conditions","led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_38a15b8f8b0b.json
v2_ask_dynamic_llmlingua2_after-allocation_47cd42de9183,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,after-allocation,50,1000,493,955,12,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.2,0.28571428571428575,1,1,4,robust_challenging_conditions,"always_clear_depth,depthdark,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_47cd42de9183.json
v2_ask_dynamic_llmlingua2_after-allocation_7a6b74d579ea,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,after-allocation,50,500,248,489,7,50,1.0,0.4,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions","always_clear_depth,depthdark,towards_data_distribution_compensation",0.6666666666666666,0.4,0.5,2,1,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_7a6b74d579ea.json
v2_ask_dynamic_llmlingua2_after-allocation_88827fb05228,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,after-allocation,50,800,381,763,10,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.6666666666666666,0.4,0.5,2,1,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_88827fb05228.json
v2_ask_dynamic_llmlingua2_after-allocation_9b635f217513,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,after-allocation,50,300,128,272,5,50,1.0,0.4,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions","always_clear_depth,depthdark,towards_data_distribution_compensation",0.3333333333333333,0.2,0.25,1,2,4,robust_challenging_conditions,"always_clear_depth,depthdark,led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_9b635f217513.json
v2_ask_dynamic_llmlingua2_after-allocation_e7de3a556c9e,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,after-allocation,50,2000,1040,1956,22,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.2,0.28571428571428575,1,1,4,depthdark,"always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_e7de3a556c9e.json
v2_ask_dynamic_llmlingua2_after-allocation_f80d857213fc,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,after-allocation,50,3000,1621,2978,32,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.5,0.4,0.4444444444444445,2,2,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_f80d857213fc.json
v2_ask_dynamic_llmlingua2_before-allocation_0461f1ee59cd,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,before-allocation,50,2000,1974,3564,34,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",always_clear_depth,0.6,0.6,0.6,3,2,2,"depthdark,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_0461f1ee59cd.json
v2_ask_dynamic_llmlingua2_before-allocation_29fae9f58c5c,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,before-allocation,50,300,299,487,5,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.2,0.28571428571428575,1,1,4,robust_challenging_conditions,"always_clear_depth,depthdark,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_29fae9f58c5c.json
v2_ask_dynamic_llmlingua2_before-allocation_312b91952307,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,before-allocation,50,1000,999,1739,18,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.6666666666666666,0.4,0.5,2,1,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_312b91952307.json
v2_ask_dynamic_llmlingua2_before-allocation_3efdaaa6d3a3,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,before-allocation,50,300,299,487,5,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.4,0.4444444444444445,2,2,3,"led,robust_challenging_conditions","always_clear_depth,depthdark,towards_data_distribution_compensation","monocular_depth_estimation,synthetic_to_real_motion_structure",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_3efdaaa6d3a3.json
v2_ask_dynamic_llmlingua2_before-allocation_49e7fd8f4909,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,before-allocation,50,1500,1493,2617,25,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.6,0.6,0.6,3,2,2,"depthdark,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_49e7fd8f4909.json
v2_ask_dynamic_llmlingua2_before-allocation_4d8289ad9025,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,before-allocation,50,800,797,1403,16,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.2,0.28571428571428575,1,1,4,robust_challenging_conditions,"always_clear_depth,depthdark,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_4d8289ad9025.json
v2_ask_dynamic_llmlingua2_before-allocation_d7ee59a5256e,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,before-allocation,50,5000,2736,5007,50,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.6666666666666666,0.8,0.7272727272727272,4,2,1,"always_clear_depth,depthdark,robust_challenging_conditions,towards_data_distribution_compensation",led,"monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_d7ee59a5256e.json
v2_ask_dynamic_llmlingua2_before-allocation_eedcc68e60c0,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,before-allocation,50,3000,2736,5007,50,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.7142857142857143,1.0,0.8333333333333333,5,2,0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,"monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_eedcc68e60c0.json
v2_ask_dynamic_llmlingua2_before-allocation_f2c824674a9c,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,llmlingua2,before-allocation,50,500,477,838,10,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.3333333333333333,0.2,0.25,1,2,4,robust_challenging_conditions,"always_clear_depth,depthdark,led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_f2c824674a9c.json
v2_ask_dynamic_none_2082586fa8df,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,none,none,50,300,272,272,5,50,1.0,0.4,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions","always_clear_depth,depthdark,towards_data_distribution_compensation",0.5,0.4,0.4444444444444445,2,2,3,"led,robust_challenging_conditions","always_clear_depth,depthdark,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_none_2082586fa8df.json
v2_ask_dynamic_none_21030d7356fb,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,none,none,50,1500,1495,1495,18,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.2,0.28571428571428575,1,1,4,depthdark,"always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_none_21030d7356fb.json
v2_ask_dynamic_none_22dd7c80a7f0,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,none,none,50,800,763,763,10,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.6,0.5454545454545454,3,3,2,"depthdark,led,robust_challenging_conditions","always_clear_depth,towards_data_distribution_compensation","jasmine,monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_none_22dd7c80a7f0.json
v2_ask_dynamic_none_31bc91f667c1,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,none,none,50,5000,4921,4921,49,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.75,0.6,0.6666666666666665,3,1,2,"depthdark,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_none_31bc91f667c1.json
v2_ask_dynamic_none_35877a0ac6b9,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,none,none,50,1000,955,955,12,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.6666666666666666,0.4,0.5,2,1,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_none_35877a0ac6b9.json
v2_ask_dynamic_none_5e69f92488f0,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,none,none,50,500,489,489,7,50,1.0,0.4,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions","always_clear_depth,depthdark,towards_data_distribution_compensation",0.6666666666666666,0.4,0.5,2,1,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_none_5e69f92488f0.json
v2_ask_dynamic_none_b1afe445f1f1,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,none,none,50,3000,2978,2978,32,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.42857142857142855,0.6,0.5,3,4,2,"depthdark,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led","monocular_depth_estimation,primedepth,ssrdepth,synthetic_to_real_motion_structure",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_none_b1afe445f1f1.json
v2_ask_dynamic_none_e807b19182ed,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,dynamic,none,none,50,2000,1956,1956,22,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.6,0.5454545454545454,3,3,2,"depthdark,led,robust_challenging_conditions","always_clear_depth,towards_data_distribution_compensation","monocular_depth_estimation,primedepth,ssrdepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_none_e807b19182ed.json
v2_ask_rerank_llmlingua2_after-allocation_05afdea5c6f3,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,after-allocation,50,1500,815,1475,17,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.6,0.6,0.6,3,2,2,"depthdark,led,robust_challenging_conditions","always_clear_depth,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_05afdea5c6f3.json
v2_ask_rerank_llmlingua2_after-allocation_05d375247d7e,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,after-allocation,50,2000,1079,1991,23,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.45454545454545453,1.0,0.625,5,6,0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,"depth_anything,depth_anything_v2,jasmine,monocular_depth_estimation,primedepth,synthetic_to_real_motion_structure",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_05d375247d7e.json
