experiment,run_label,query,metric,value,notes,prompt_tokens,completion_tokens,total_tokens,context_tokens,original_context_tokens,compression,compression_stage,compression_ratio,selected_chunk_count,retrieved_chunk_count,context_utilization,invalid_citation_count,top_k,budget,strategy,run_id,details_path,model
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,16,context_utilization=0.222,1200,481,1681,755,1495,llmlingua2,after-allocation,0.5050167224080268,18,50,0.2222222222222222,0,50,1500,dynamic,v2_ask_dynamic_llmlingua2_after-allocation_05e27dd60186,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_05e27dd60186.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,33,context_utilization=1.000,1562,1024,2586,1040,1956,llmlingua2,after-allocation,0.5316973415132924,22,50,1.0,0,50,2000,dynamic,v2_ask_dynamic_llmlingua2_after-allocation_77883a8f756d,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_77883a8f756d.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,12,context_utilization=0.344,2315,826,3141,1621,2978,llmlingua2,after-allocation,0.5443250503693754,32,50,0.34375,0,50,3000,dynamic,v2_ask_dynamic_llmlingua2_after-allocation_f80d857213fc,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_f80d857213fc.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,74,context_utilization=0.918,3659,1024,4683,2695,4921,llmlingua2,after-allocation,0.5476529160739687,49,50,0.9183673469387755,0,50,5000,dynamic,v2_ask_dynamic_llmlingua2_after-allocation_38a15b8f8b0b,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_38a15b8f8b0b.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,9,context_utilization=1.000,481,442,923,299,487,llmlingua2,before-allocation,0.6139630390143738,5,50,1.0,0,50,300,dynamic,v2_ask_dynamic_llmlingua2_before-allocation_29fae9f58c5c,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_29fae9f58c5c.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,23,context_utilization=0.500,755,589,1344,477,838,llmlingua2,before-allocation,0.5692124105011933,10,50,0.5,0,50,500,dynamic,v2_ask_dynamic_llmlingua2_before-allocation_f2c824674a9c,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_f2c824674a9c.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,12,context_utilization=0.500,1179,549,1728,797,1403,llmlingua2,before-allocation,0.5680684248039914,16,50,0.5,0,50,800,dynamic,v2_ask_dynamic_llmlingua2_before-allocation_4d8289ad9025,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_4d8289ad9025.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,46,context_utilization=1.000,1412,1024,2436,999,1739,llmlingua2,before-allocation,0.574468085106383,18,50,1.0,0,50,1000,dynamic,v2_ask_dynamic_llmlingua2_before-allocation_401bd30a58a2,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_401bd30a58a2.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,39,context_utilization=0.440,2018,550,2568,1493,2617,llmlingua2,before-allocation,0.5705005731753917,25,50,0.44,0,50,1500,dynamic,v2_ask_dynamic_llmlingua2_before-allocation_49e7fd8f4909,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_49e7fd8f4909.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,42,context_utilization=1.000,2667,1024,3691,1974,3564,llmlingua2,before-allocation,0.5538720538720538,34,50,1.0,0,50,2000,dynamic,v2_ask_dynamic_llmlingua2_before-allocation_2418b6b8d447,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_2418b6b8d447.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,48,context_utilization=0.620,3718,738,4456,2736,5007,llmlingua2,before-allocation,0.5464349910125824,50,50,0.62,0,50,3000,dynamic,v2_ask_dynamic_llmlingua2_before-allocation_eedcc68e60c0,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_eedcc68e60c0.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,61,context_utilization=0.500,3718,631,4349,2736,5007,llmlingua2,before-allocation,0.5464349910125824,50,50,0.5,0,50,5000,dynamic,v2_ask_dynamic_llmlingua2_before-allocation_d7ee59a5256e,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_d7ee59a5256e.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,11,context_utilization=1.000,460,428,888,297,297,none,none,1.0,4,50,1.0,0,50,300,rerank,v2_ask_rerank_none_aedcfe28b058,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_aedcfe28b058.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,22,context_utilization=0.833,702,634,1336,493,493,none,none,1.0,6,50,0.8333333333333334,4,50,500,rerank,v2_ask_rerank_none_b9871d70f9f9,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_b9871d70f9f9.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,20,context_utilization=1.000,1076,556,1632,799,799,none,none,1.0,10,50,1.0,0,50,800,rerank,v2_ask_rerank_none_ef108ac939f7,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_ef108ac939f7.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,32,context_utilization=1.000,1247,986,2233,951,951,none,none,1.0,11,50,1.0,0,50,1000,rerank,v2_ask_rerank_none_fda9e763afd2,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_fda9e763afd2.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,30,context_utilization=1.000,1891,734,2625,1475,1475,none,none,1.0,17,50,1.0,0,50,1500,rerank,v2_ask_rerank_none_b3006272f959,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_b3006272f959.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,16,context_utilization=0.435,2533,924,3457,1991,1991,none,none,1.0,23,50,0.43478260869565216,0,50,2000,rerank,v2_ask_rerank_none_faa83d5bf5b4,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_faa83d5bf5b4.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,17,context_utilization=0.455,3680,812,4492,2994,2994,none,none,1.0,33,50,0.45454545454545453,0,50,3000,rerank,v2_ask_rerank_none_f8a1b02e45fe,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_f8a1b02e45fe.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,10,context_utilization=0.204,5857,627,6484,4924,4924,none,none,1.0,49,50,0.20408163265306123,0,50,5000,rerank,v2_ask_rerank_none_5575f6e1dad1,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_5575f6e1dad1.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,13,context_utilization=1.000,306,410,716,140,297,llmlingua2,after-allocation,0.4713804713804714,4,50,1.0,0,50,300,rerank,v2_ask_rerank_llmlingua2_after-allocation_f0a46bce3917,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_f0a46bce3917.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,9,context_utilization=0.833,473,399,872,257,493,llmlingua2,after-allocation,0.5212981744421906,6,50,0.8333333333333334,0,50,500,rerank,v2_ask_rerank_llmlingua2_after-allocation_3c124d33a037,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_3c124d33a037.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,7,context_utilization=0.300,735,285,1020,452,799,llmlingua2,after-allocation,0.5657071339173968,10,50,0.3,0,50,800,rerank,v2_ask_rerank_llmlingua2_after-allocation_0b14df4bafb0,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_0b14df4bafb0.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,21,context_utilization=1.000,838,634,1472,535,951,llmlingua2,after-allocation,0.562565720294427,11,50,1.0,0,50,1000,rerank,v2_ask_rerank_llmlingua2_after-allocation_299ab855aebe,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_299ab855aebe.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,24,context_utilization=1.000,1240,1024,2264,815,1475,llmlingua2,after-allocation,0.5525423728813559,17,50,1.0,0,50,1500,rerank,v2_ask_rerank_llmlingua2_after-allocation_cbf565e2b20d,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_cbf565e2b20d.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,37,context_utilization=1.000,1629,1024,2653,1079,1991,llmlingua2,after-allocation,0.5419387242591662,23,50,1.0,0,50,2000,rerank,v2_ask_rerank_llmlingua2_after-allocation_05d375247d7e,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_05d375247d7e.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,52,context_utilization=0.727,2334,721,3055,1634,2994,llmlingua2,after-allocation,0.5457581830327322,33,50,0.7272727272727273,0,50,3000,rerank,v2_ask_rerank_llmlingua2_after-allocation_e14031577554,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_e14031577554.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,41,context_utilization=0.816,3659,1024,4683,2695,4924,llmlingua2,after-allocation,0.5473192526401299,49,50,0.8163265306122449,0,50,5000,rerank,v2_ask_rerank_llmlingua2_after-allocation_5d2aa4e42a8f,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_5d2aa4e42a8f.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,10,context_utilization=1.000,478,452,930,296,474,llmlingua2,before-allocation,0.6244725738396625,5,50,1.0,0,50,300,rerank,v2_ask_rerank_llmlingua2_before-allocation_5c97360b21b6,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_5c97360b21b6.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,20,context_utilization=1.000,762,1024,1786,499,875,llmlingua2,before-allocation,0.5702857142857143,9,50,1.0,0,50,500,rerank,v2_ask_rerank_llmlingua2_before-allocation_52c0d0ab17c6,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_52c0d0ab17c6.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,24,context_utilization=1.000,1131,631,1762,790,1366,llmlingua2,before-allocation,0.5783308931185944,14,50,1.0,0,50,800,rerank,v2_ask_rerank_llmlingua2_before-allocation_f258d3d5580b,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_f258d3d5580b.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,23,context_utilization=0.889,1402,546,1948,990,1726,llmlingua2,before-allocation,0.5735805330243338,18,50,0.8888888888888888,0,50,1000,rerank,v2_ask_rerank_llmlingua2_before-allocation_21dcce8ab5cd,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_21dcce8ab5cd.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,17,context_utilization=0.214,2121,580,2701,1498,2672,llmlingua2,before-allocation,0.5606287425149701,28,50,0.21428571428571427,0,50,1500,rerank,v2_ask_rerank_llmlingua2_before-allocation_a74545dc2ea5,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_a74545dc2ea5.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,32,context_utilization=0.889,2731,1024,3755,1991,3553,llmlingua2,before-allocation,0.5603715170278638,36,50,0.8888888888888888,0,50,2000,rerank,v2_ask_rerank_llmlingua2_before-allocation_da332f6fb972,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_da332f6fb972.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,9,context_utilization=0.180,3717,810,4527,2736,5007,llmlingua2,before-allocation,0.5464349910125824,50,50,0.18,0,50,3000,rerank,v2_ask_rerank_llmlingua2_before-allocation_fbb5aca2e0b9,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_fbb5aca2e0b9.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,35,context_utilization=0.680,3719,1024,4743,2736,5007,llmlingua2,before-allocation,0.5464349910125824,50,50,0.68,0,50,5000,rerank,v2_ask_rerank_llmlingua2_before-allocation_e9587e976e38,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_e9587e976e38.json,MiniMax-M2.7
ask_baseline,v2,有哪些是实现了弱光下求深度的论文,citation_count,9,context_utilization=1.000,485,407,892,296,498,llmlingua2,before-allocation,0.5943775100401606,5,50,1.0,0,50,300,baseline,v2_ask_baseline_llmlingua2_before-allocation_d2714d77b877,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_d2714d77b877.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,5,context_utilization=0.800,480,616,1096,299,487,llmlingua2,before-allocation,0.6139630390143738,5,50,0.8,0,50,300,dynamic,v2_ask_dynamic_llmlingua2_before-allocation_3efdaaa6d3a3,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_3efdaaa6d3a3.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,25,context_utilization=1.000,478,918,1396,296,474,llmlingua2,before-allocation,0.6244725738396625,5,50,1.0,0,50,300,rerank,v2_ask_rerank_llmlingua2_before-allocation_fe97b2eb5e03,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_fe97b2eb5e03.json,MiniMax-M2.7
ask_baseline,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,12,context_utilization=0.350,1575,579,2154,1125,1959,llmlingua2,after-allocation,0.5742725880551302,20,50,0.35,0,50,2000,baseline,rerun_f1zero_ask_baseline_llmlingua2_after-allocation_257b072271d8,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_baseline_llmlingua2_after-allocation_257b072271d8.json,MiniMax-M2.7
ask_baseline,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,7,context_utilization=1.000,485,351,836,296,498,llmlingua2,after-allocation,0.5943775100401606,5,50,1.0,0,50,500,baseline,rerun_f1zero_ask_baseline_llmlingua2_after-allocation_95bc7fe49f8c,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_baseline_llmlingua2_after-allocation_95bc7fe49f8c.json,MiniMax-M2.7
ask_baseline,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,30,context_utilization=1.000,860,1041,1901,571,990,llmlingua2,after-allocation,0.5767676767676768,11,50,1.0,0,50,1000,baseline,rerun_f1zero_ask_baseline_llmlingua2_after-allocation_f78c8e7fe33f,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_baseline_llmlingua2_after-allocation_f78c8e7fe33f.json,MiniMax-M2.7
ask_baseline,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,12,context_utilization=0.333,1225,430,1655,867,1488,llmlingua2,after-allocation,0.5826612903225806,15,50,0.3333333333333333,0,50,1500,baseline,rerun_f1zero_ask_baseline_llmlingua2_after-allocation_622e6cfff488,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_baseline_llmlingua2_after-allocation_622e6cfff488.json,MiniMax-M2.7
ask_baseline,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,8,context_utilization=0.200,1575,612,2187,1125,1959,llmlingua2,after-allocation,0.5742725880551302,20,50,0.2,0,50,2000,baseline,rerun_f1zero_ask_baseline_llmlingua2_after-allocation_3eb16dbd95aa,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_baseline_llmlingua2_after-allocation_3eb16dbd95aa.json,MiniMax-M2.7
ask_baseline,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,42,context_utilization=1.000,1402,1135,2537,990,1721,llmlingua2,before-allocation,0.5752469494479954,18,50,1.0,0,50,1000,baseline,rerun_f1zero_ask_baseline_llmlingua2_before-allocation_3d8a24a35cb6,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_baseline_llmlingua2_before-allocation_3d8a24a35cb6.json,MiniMax-M2.7
ask_baseline,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,40,context_utilization=0.256,2824,2366,5190,2000,3630,llmlingua2,before-allocation,0.5509641873278237,39,50,0.2564102564102564,0,50,2000,baseline,rerun_f1zero_ask_baseline_llmlingua2_before-allocation_2367bf5fc100,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_baseline_llmlingua2_before-allocation_2367bf5fc100.json,MiniMax-M2.7
ask_baseline,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,13,context_utilization=1.000,446,496,942,290,290,none,none,1.0,3,50,1.0,0,50,300,baseline,rerun_f1zero_ask_baseline_none_e0ddfc3cc49f,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_baseline_none_e0ddfc3cc49f.json,MiniMax-M2.7
ask_baseline,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,16,context_utilization=1.000,681,458,1139,498,498,none,none,1.0,5,50,1.0,0,50,500,baseline,rerun_f1zero_ask_baseline_none_7787095327cd,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_baseline_none_7787095327cd.json,MiniMax-M2.7
ask_baseline,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,56,context_utilization=1.000,1270,1562,2832,990,990,none,none,1.0,11,50,1.0,0,50,1000,baseline,rerun_f1zero_ask_baseline_none_165d6104a7db,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_baseline_none_165d6104a7db.json,MiniMax-M2.7
ask_dynamic,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,26,context_utilization=0.367,3659,740,4399,2695,4921,llmlingua2,after-allocation,0.5476529160739687,49,50,0.3673469387755102,0,50,5000,dynamic,rerun_f1zero_ask_dynamic_llmlingua2_after-allocation_883edae8d564,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_dynamic_llmlingua2_after-allocation_883edae8d564.json,MiniMax-M2.7
ask_dynamic,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,38,context_utilization=0.688,2315,512,2827,1621,2978,llmlingua2,after-allocation,0.5443250503693754,32,50,0.6875,0,50,3000,dynamic,rerun_f1zero_ask_dynamic_llmlingua2_after-allocation_c729b13ed10c,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_dynamic_llmlingua2_after-allocation_c729b13ed10c.json,MiniMax-M2.7
ask_dynamic,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,4,context_utilization=0.571,482,447,929,248,489,llmlingua2,after-allocation,0.5071574642126789,7,50,0.5714285714285714,0,50,500,dynamic,rerun_f1zero_ask_dynamic_llmlingua2_after-allocation_a53a3f8a0bd8,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_dynamic_llmlingua2_after-allocation_a53a3f8a0bd8.json,MiniMax-M2.7
ask_dynamic,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,16,context_utilization=1.000,827,476,1303,493,955,llmlingua2,after-allocation,0.5162303664921466,12,50,1.0,0,50,1000,dynamic,rerun_f1zero_ask_dynamic_llmlingua2_after-allocation_81f1ddbb973b,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_dynamic_llmlingua2_after-allocation_81f1ddbb973b.json,MiniMax-M2.7
ask_dynamic,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,17,context_utilization=0.333,1200,470,1670,755,1495,llmlingua2,after-allocation,0.5050167224080268,18,50,0.3333333333333333,0,50,1500,dynamic,rerun_f1zero_ask_dynamic_llmlingua2_after-allocation_06d49046f52c,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_dynamic_llmlingua2_after-allocation_06d49046f52c.json,MiniMax-M2.7
ask_dynamic,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,16,context_utilization=0.417,1280,463,1743,955,955,none,none,1.0,12,50,0.4166666666666667,0,50,1000,dynamic,rerun_f1zero_ask_dynamic_none_a1f3396bfb61,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_dynamic_none_a1f3396bfb61.json,MiniMax-M2.7
ask_dynamic,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,13,context_utilization=0.600,461,804,1265,272,272,none,none,1.0,5,50,0.6,3,50,300,dynamic,rerun_f1zero_ask_dynamic_none_7aee097b5f80,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_dynamic_none_7aee097b5f80.json,MiniMax-M2.7
ask_rerank,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,8,context_utilization=0.333,473,476,949,257,493,llmlingua2,after-allocation,0.5212981744421906,6,50,0.3333333333333333,0,50,500,rerank,rerun_f1zero_ask_rerank_llmlingua2_after-allocation_7100bdc164ce,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_rerank_llmlingua2_after-allocation_7100bdc164ce.json,MiniMax-M2.7
ask_rerank,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,19,context_utilization=1.000,837,596,1433,535,951,llmlingua2,after-allocation,0.562565720294427,11,50,1.0,0,50,1000,rerank,rerun_f1zero_ask_rerank_llmlingua2_after-allocation_25508640b42e,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_rerank_llmlingua2_after-allocation_25508640b42e.json,MiniMax-M2.7
ask_rerank,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,2,context_utilization=0.250,306,256,562,140,297,llmlingua2,after-allocation,0.4713804713804714,4,50,0.25,0,50,300,rerank,rerun_f1zero_ask_rerank_llmlingua2_after-allocation_a183afe15f3e,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_rerank_llmlingua2_after-allocation_a183afe15f3e.json,MiniMax-M2.7
ask_rerank,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,14,context_utilization=1.000,471,504,975,257,493,llmlingua2,after-allocation,0.5212981744421906,6,50,1.0,0,50,500,rerank,rerun_f1zero_ask_rerank_llmlingua2_after-allocation_524531b5ba6b,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_rerank_llmlingua2_after-allocation_524531b5ba6b.json,MiniMax-M2.7
ask_rerank,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,29,context_utilization=0.320,3719,848,4567,2736,5007,llmlingua2,before-allocation,0.5464349910125824,50,50,0.32,0,50,3000,rerank,rerun_f1zero_ask_rerank_llmlingua2_before-allocation_acdb59a26864,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_rerank_llmlingua2_before-allocation_acdb59a26864.json,MiniMax-M2.7
ask_rerank,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,26,context_utilization=0.957,2533,734,3267,1991,1991,none,none,1.0,23,50,0.9565217391304348,1,50,2000,rerank,rerun_f1zero_ask_rerank_none_77d595a847ca,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_rerank_none_77d595a847ca.json,MiniMax-M2.7
ask_rerank,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,8,context_utilization=0.833,703,697,1400,493,493,none,none,1.0,6,50,0.8333333333333334,1,50,500,rerank,rerun_f1zero_ask_rerank_none_708f8b5d3d39,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_rerank_none_708f8b5d3d39.json,MiniMax-M2.7
ask_rerank,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,10,context_utilization=1.000,473,362,835,257,493,llmlingua2,after-allocation,0.5212981744421906,6,50,1.0,0,50,500,rerank,rerun_f1zero_ask_rerank_llmlingua2_after-allocation_7fe96c6b4688,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_rerank_llmlingua2_after-allocation_7fe96c6b4688.json,MiniMax-M2.7
ask_rerank,rerun_f1zero,有哪些是实现了弱光下求深度的论文,citation_count,9,context_utilization=1.000,305,235,540,140,297,llmlingua2,after-allocation,0.4713804713804714,4,50,1.0,0,50,300,rerank,rerun_f1zero_ask_rerank_llmlingua2_after-allocation_4d271c4831ae,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/rerun_f1zero_ask_rerank_llmlingua2_after-allocation_4d271c4831ae.json,MiniMax-M2.7
